Loan ID,Customer ID,CarLoan Status,Car Loan Amount,Term,Credit Score,Annual Income,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
5a066a28-fc30-45a9-9089-9834fbb7c342,915eb3a9-cbd0-43e4-8b7a-be3dd79dbfcc,Fully Paid,326502,Long Term,713,1390572,15875.64,8.4,24,11,0,35568,433598,0,0
4ee106e7-ff9e-4de9-af0e-036fbebc5bb6,f7516fa1-620f-4edb-93a0-bdc12b685528,Charged Off,134926,Short Term,7080,2757888,74003.48,20.7,NA,11,0,880365,1261590,0,0
a2952b10-4457-4825-a50f-0f839b18f4ac,a8295818-baec-4678-abb4-4ede3ca3e064,Fully Paid,52580,Short Term,,,16835.71,24.5,62,7,0,137199,317702,0,0
933c3e2f-aa1e-4dd3-bbbb-1917e909d053,e22530c2-e06a-43b5-a59b-b977df1fcddd,Fully Paid,544566,Short Term,707,2633666,34457.26,21.3,41,5,0,1159038,1405272,0,0
5de0ae8c-0e8c-46c9-aad2-cce8d30de2c8,c80adb82-b370-44e1-a032-27b987ae3b08,Fully Paid,262636,Short Term,742,1304179,25648.86,19.5,42,15,0,532779,1140326,0,0
ac571074-2670-4699-8959-36c453c055cd,7676de2a-fa33-48a8-88f3-e99b9a0c6af9,Fully Paid,322278,Short Term,,,21593.88,15,NA,10,0,296742,549736,0,0
bb7b28c9-e8bd-4c3f-ac50-233a3906ca3c,68ad774a-4788-4218-8483-61be5683ff8e,Fully Paid,649440,Long Term,700,3611824,42438.97,34.7,8,17,0,509808,969298,0,0
9cc51121-61d1-41e8-8422-c74270a27a6d,7dd05b5d-de96-447d-a2a6-ee6bc422725a,Fully Paid,117832,Short Term,707,817855,15130.46,9.4,NA,12,1,186390,262570,1,0
52bef0ae-cf93-4724-8cb7-6ac82b37a942,d6219b2d-28f6-4e66-80b8-8d926ffb84d7,Fully Paid,155870,Short Term,,,6326.24,12.2,NA,20,0,206777,1140150,0,0
cfc4663b-8645-4638-bda7-05b15cc37573,17dd2a13-b118-4ebf-bac5-c509833132a1,Charged Off,191026,Short Term,745,831991,23711.62,18.2,NA,15,0,574959,1260886,0,0
e4de0f88-3ca1-4b1b-b53d-27717985513d,5006060a-14d8-4c66-a834-6e5955d4780e,Charged Off,613294,Short Term,,,13619.77,19,NA,4,0,676552,834240,0,0
d92385b7-9a7a-44c2-9921-90f9f692297e,ac78dd0b-3f4d-455e-80c2-eaa963d39ebf,Charged Off,106216,Short Term,663,704159,11618.69,12.5,75,15,1,264727,424556,1,0
6b11d28e-a730-4f6d-a7f7-b5c40e915290,8d667883-a788-4513-9e06-9c5e6cb18238,Fully Paid,129492,Short Term,,,13101.45,19.9,NA,15,0,19703,950510,0,0
d88e7450-841b-436f-aca8-0df9c0fa75f8,e0645447-b820-4fc7-83ce-e4ff477b5c6f,Fully Paid,108746,Short Term,744,1314838,12490.98,12.9,NA,12,0,126008,328592,0,0
cb2345a2-869d-4615-ab21-dcc61760d837,3d5f0691-10cd-4a5a-bc72-cc8ba94bf7e8,Fully Paid,397672,Short Term,740,2251424,40150.23,18.4,NA,14,0,1057008,1501698,0,0
98702fc2-bf2e-4ccd-9565-d5296a776905,4c540180-f19a-40e3-a1fb-5d26733ceedd,Fully Paid,97086,Short Term,,,14211.81,28,48,11,0,52592,69036,0,0
5a92e71d-0b70-46ec-bd4c-6ba80fedf8ed,3229e448-8a87-40a9-a18c-b5a0e31406a2,Fully Paid,224752,Short Term,,,6479.95,8.2,NA,9,0,246544,574398,0,0
bee08e32-49ab-45d1-9c05-ca09ebeed6e0,f50958f1-09df-4c55-aa6a-8f84f98cc45b,Fully Paid,99999999,Short Term,734,821085,14368.94,27.5,NA,13,0,506711,944790,0,0
ac0881fd-14d9-4dd6-8b18-02fcf437a59e,e12b25fa-f339-4f85-948a-641c864ce4aa,Fully Paid,99999999,Short Term,746,889846,8824.17,15.4,19,11,0,0,0,0,0
47c02bab-3d46-4ede-8fa7-b84a5aea651e,3458687c-3286-4572-85b4-c672fd69231c,Fully Paid,513634,Long Term,740,2121559,26873.03,29.4,30,14,0,202388,526636,0,0
aa19f8c7-fa37-4f65-9571-7ae42fba0efd,b0d60ba1-5121-4106-828b-d43f93b4c673,Fully Paid,221144,Short Term,,,10508.33,33,46,10,1,127015,323202,1,0
f088c2bd-1a9a-4ecf-90f7-48d1b66a549f,0e442879-59ea-47c3-9c2a-bb990f384657,Fully Paid,285164,Long Term,724,783636,8946.53,13.9,NA,7,0,113905,382294,0,0
75bc10a8-085d-4a24-aa4d-9817f448a177,8e95c59d-b78a-4f3b-a4e7-8ea995e563bf,Charged Off,781792,Short Term,714,1794037,20332.47,14.4,NA,12,1,130530,465014,0,1
4fa57b44-1353-4306-aa4f-2041b63e62ae,dedb0293-d8b6-4710-a04a-2069e09f33e4,Charged Off,178838,Short Term,740,1447952,23408.38,9.8,NA,10,0,401603,545160,0,0
c6738d58-6874-4581-9c9c-9405ecd2db47,ef61595d-3e6d-4a8e-9ab7-05a453665b5e,Fully Paid,99999999,Long Term,710,1630789,29626.13,16.2,NA,15,0,417392,1095908,0,0
4e4e94b4-8e5f-4007-82a2-75f1e546ad99,e53e2f03-33d4-4c4c-a387-578ebd999b1b,Fully Paid,134288,Short Term,723,869801,13336.86,15.4,NA,10,0,267007,411664,0,0
b652c730-c65e-4071-b9fe-2602089ec1ad,5c4d2b2c-cfc4-42f1-9a6f-c75b77ebed7f,Fully Paid,346456,Short Term,704,1039110,5524.44,22.8,62,7,2,132620,326700,1,0
8b61f65f-de8d-4d9e-956e-c1e2b18a6051,0e116a9f-d9ee-4209-91dc-2effc3895464,Fully Paid,354354,Long Term,695,1032878,18247.41,14.8,NA,8,0,210729,265782,0,0
bfd241c5-80fd-43b9-8e3a-4399d6f21405,7ba8ba7c-aba2-4ae0-9de8-f74c031a9cf7,Fully Paid,201344,Short Term,,,14611.57,7.3,28,7,0,71041,200640,0,0
31e289f2-6b31-404a-b5e3-0b219af02fb1,917d36e7-6b1b-460f-b8c5-97306feb1ec6,Fully Paid,444136,Short Term,748,1425931,10314.34,19.8,NA,12,0,383857,1447776,0,0
dde6e377-f8ae-454c-b7a6-7e6aab1bb1b8,963fa0d0-37aa-4b6a-8842-2ee56eb30618,Fully Paid,99999999,Long Term,654,1155618,23979.14,11.3,4,13,0,315210,619674,0,0
0898070f-34a4-4a92-8c4e-32d69edc69f0,e9f432b4-84eb-434f-ba09-367620688c55,Fully Paid,34980,Short Term,700,1038426,13672.59,8.4,17,11,0,56145,211772,0,0
c9fd233d-a9df-4f8d-8e7d-448d5bfe2870,ffe624ce-0ecc-4cb8-8e6c-254a10dd6784,Fully Paid,283998,Long Term,,,28614.95,11.9,NA,13,0,252301,491810,0,0
98323270-b36a-44d6-b6f2-79e6c9bef4bd,6a7acac0-7e0e-4472-a664-d4fc5adc5bfc,Fully Paid,429088,Long Term,723,1968229,22142.41,14.3,NA,13,0,273125,559746,0,0
6411ae64-514e-43a5-a8ec-bb6c0702ca8c,d70ca74d-4a9f-4ea1-bf6a-15d817cdd1b8,Fully Paid,107492,Short Term,,,14072.16,25.6,15,6,0,173052,329010,0,0
44a858ff-fc2c-47e2-a917-375643efe7b3,c16412e0-188c-40f8-8257-7efc2642cbb4,Fully Paid,260238,Long Term,654,1341837,14089.26,13,36,14,0,83410,355036,0,0
99e38209-1e34-4c71-ac69-6e087356a8f5,095de4cc-44b7-408b-a8a5-66da18f05acd,Charged Off,200750,Short Term,,,14635.13,48.9,22,11,0,357979,650738,0,0
aa412727-ebbc-4ac8-9a7d-020fd9f94ad5,c3f11b6a-be82-4147-a363-d081a6820c22,Fully Paid,172392,Short Term,,,10546.9,12.6,NA,6,0,147782,193996,0,0
743cff1c-7c00-4e95-aaa9-267ff3bbc565,1a6c4cf8-1b0a-430a-99a6-84e212bda4c9,Charged Off,769934,Long Term,656,1823810,35108.58,14.8,NA,12,0,1153680,1573440,0,0
13789894-3615-4a9e-a717-dbbcc8641aee,dcae5a93-4541-405f-837a-f0b67bf52fc8,Fully Paid,713020,Long Term,700,2501616,16281.29,16.4,12,8,0,797240,1053800,0,0
9677da82-f5de-4cb4-9aa9-39cea8f8ddbf,f77dbf58-c51e-439e-b19e-7d7d6f745afc,Fully Paid,388806,Long Term,729,1074526,4414.65,12.5,NA,5,1,241946,580008,0,1
41ca95da-286d-4903-b314-0c4cd150509a,71f54eb9-b40b-40dc-9f3a-2e8a1ef82571,Fully Paid,536448,Short Term,,,27966.67,22,NA,17,0,468293,1102112,0,0
3aec3320-fa4e-4bbd-8c37-f0fdd927fdce,a105980b-e560-482d-aac3-660451d95b08,Fully Paid,96734,Short Term,703,1342236,2248.27,26,NA,4,1,23218,67232,1,0
154f95f1-7fcb-4bc9-a868-ce11825bd31b,dd930288-39db-4a6e-9101-01ebdd9599a7,Charged Off,246554,Long Term,594,929860,13947.9,11.5,NA,12,1,64866,148434,1,0
9a935c8d-fbdf-4054-a189-b996687906b5,aa87f7bd-c7e7-463a-b52c-16a24e1e4e7e,Fully Paid,486706,Short Term,688,2296264,28837.06,38.7,NA,20,0,274968,558558,0,0
28cda2ea-cb19-4c84-9456-692ede1ff7ba,29e21038-a308-4c11-b909-48de07e9be37,Fully Paid,89562,Short Term,737,348080,1392.32,9.5,NA,6,0,25099,154594,0,0
0982e3bb-9e45-44e7-b36c-0a064cf42f4f,45160184-3fb6-4ddc-8aee-a8921cbeaab7,Fully Paid,268708,Short Term,713,754186,16969.28,15.7,61,12,1,177251,295724,1,0
ccc20c38-36aa-4d40-a7bf-118db80ffb5a,f2b85114-a1e6-42ad-9f36-8100f16dc2a0,Fully Paid,450956,Long Term,720,1402067,7512.79,19.2,NA,12,0,344660,633468,0,0
8fb1efa6-d8e9-423b-b77e-a38e72d5c6be,d7eee2e6-87f0-4e22-945a-baf9436ff346,Charged Off,107184,Short Term,671,732754,16731.4,13.8,NA,36,0,116584,200596,0,0
9e8de7ec-7686-4d93-a939-c64267559cb4,27bc05e3-011c-49d7-bdcf-4862af88ff81,Fully Paid,223652,Short Term,723,1738386,9850.93,19.5,46,10,0,320929,451506,0,0
578c2d20-b769-48fe-a1a3-02b279c5fd09,ab0aaed4-08f5-4422-8c65-6d4e21a7084c,Fully Paid,267652,Short Term,741,963110,8507.63,11.9,NA,12,0,220286,559350,0,0
a4cc4f4e-96f4-4e64-ac98-95d03a4ca732,c6eeb802-3d74-49a9-800b-08e31c1ef819,Charged Off,221892,Long Term,720,1322267,10159.49,13.7,5,9,1,31958,90926,1,0
42060d7b-fa0e-436e-83ba-50063885eefe,766b5a5a-e605-436c-ab77-35e3694ec365,Charged Off,434544,Short Term,,,9663.59,41.5,33,10,1,344261,538692,0,0
90712bf7-3886-450a-9d70-4eb55e7a6c7b,257c26f0-53cf-4053-8ab3-579d5a887757,Fully Paid,328658,Long Term,723,1037267,26018.03,14.5,27,7,0,91960,137566,0,0
1b963de7-8640-45bd-b04b-8f0e0c99c4bf,48b36657-caf5-486e-bd2a-9b317f67568a,Charged Off,671418,Long Term,737,1353009,1059.82,10,NA,7,0,22401,810612,0,0
b418cb86-d51e-4728-abb3-cfbe771a6af6,78c835b8-f3b9-40ca-af39-08ed3650d77f,Fully Paid,99999999,Short Term,735,932140,10952.74,33.6,NA,13,3,159182,437844,0,3
1fe67496-d8b6-4ced-8db9-fe86ae8fd209,d71cd069-372e-4b16-a6e2-576c573ee1ae,Fully Paid,282722,Short Term,717,713697,4769.95,26,NA,17,1,106039,328284,1,0
1695d2f8-4ef6-43fe-9753-44a97bab91d3,301d86af-b280-4647-a501-34d58a854923,Fully Paid,172392,Short Term,655,651377,6008.94,9.8,NA,2,0,214415,254364,0,0
6ed90adf-e090-45ac-8a97-52306dc1ab9f,75f17ada-3288-42b9-8c2a-d372c6c5f746,Fully Paid,99999999,Short Term,741,1049389,19763.42,17.4,4,8,0,194142,370942,0,0
cbb45052-106d-4266-8399-8cb1e82d6ddb,885d8707-93ee-4ee1-bd43-b3287a248ebf,Charged Off,589248,Long Term,734,1530488,32522.87,19.5,53,20,0,115292,967296,0,0
5a60537c-c8dc-442c-9177-b3063266a843,13d98059-a897-4b69-957d-6f324a9c1483,Fully Paid,61182,Short Term,,,19780.9,16,64,7,0,120612,155166,0,0
f2616bd3-fbe2-4b97-a579-c4e2ef7ad7ca,5cb89b54-d14e-4833-9ccf-fdd81bd99b81,Fully Paid,133034,Short Term,740,1340374,12286.92,23,28,12,0,410761,779702,0,0
d807fd70-c147-44dd-92ee-77823ddfab9c,8d1d4705-2227-4053-83cd-5a8b2bc976bf,Fully Paid,666182,Short Term,736,2879070,40546.95,20,82,19,0,613358,1467356,0,0
2e287c30-b7d0-42b4-95e5-5c475f9459a4,89f4ab4b-b127-4c4d-8e52-e28f123d80b8,Fully Paid,276474,Long Term,720,904723,7147.42,11.6,NA,24,0,76057,148984,0,0
8dc03f8b-ef71-465d-950e-9f997418d2fd,20b86da3-bcf1-4fac-bb0d-c4d8c69bffbe,Fully Paid,300520,Short Term,736,1542382,37145.76,17.6,22,13,1,184832,304854,0,0
3450bb1f-ec1a-4f76-8f46-606eb5fa83cf,399f926e-7cf8-4285-bae0-3ffa9d2988e5,Charged Off,540716,Short Term,724,1751211,32105.63,19,NA,17,0,324995,764830,0,0
29644a01-4b9b-4611-8df2-7c6703c0dfe5,0a809896-67f6-4e4a-8aba-effafa0be2d2,Fully Paid,419804,Long Term,,,12053.98,12.2,26,9,1,147839,396264,0,1
445cd1b1-7369-4abc-a1d3-f5f6a50a97fd,daf3ddeb-165f-4dd1-9293-c39ea7676867,Fully Paid,99999999,Long Term,692,669845,8484.64,8.9,NA,14,0,80826,329538,0,0
4a4c50bc-9ad4-4256-96d1-c51def07373e,6d266182-96d6-474b-9e44-0c5147838708,Fully Paid,348788,Long Term,,,15113.36,47,NA,8,0,742482,1113618,0,0
e34bf55e-927c-4708-a0e5-aa0810af1897,c5222174-01f7-4030-a89f-550421be08ef,Fully Paid,99999999,Short Term,728,1027140,19087.4,12.4,3,3,0,3097,6490,0,0
4c16ce93-1199-4a52-87ed-88299cc5d6f9,8db958c9-d9e3-4d8b-afd8-970e8b4820ea,Charged Off,30756,Short Term,719,424460,2161.25,20.4,NA,5,0,53941,79068,0,0
eed92616-8b2a-4265-8c4d-2a7b46000edc,88270105-3231-420c-8186-80e377b47f86,Fully Paid,386144,Long Term,722,1111614,11301.39,18.8,9,8,1,258210,583946,1,0
3573c44d-28a3-4646-8563-de7b17186351,09bde078-f2a6-46ac-a335-2f9104e2ecec,Fully Paid,219868,Long Term,681,1139316,13159.02,16.8,NA,13,0,146281,653994,0,0
ca515f21-2936-4915-a6a5-428416af8a92,53840d27-c18e-4dd8-ab20-41a8d0c62765,Fully Paid,449768,Short Term,720,2330616,20198.71,17.9,79,16,0,229140,411334,0,0
4ccfb584-7401-4e03-9d96-914f4cf8322a,9632d88f-2a52-4fbd-a0ff-83d9540e7ca0,Charged Off,108570,Short Term,,,5062.74,13.5,NA,20,1,130321,777832,1,0
07e1c908-2c82-467d-9ad0-32843e271fff,391c7762-0704-4bc4-b123-799cad8b6473,Fully Paid,31834,Short Term,716,1118226,10623.09,21.2,NA,8,1,36385,239338,1,0
eb016cce-7b7e-4c18-8ded-236ec8132f40,83e61f13-a852-4e69-a789-46263ca2b061,Fully Paid,252582,Short Term,,,11410.64,10.2,NA,9,0,259027,468644,0,0
e79b1459-2a06-477d-b722-f4b1bfce1e4f,96c5173e-5b72-41c0-b30e-99d1d4b22611,Fully Paid,223740,Long Term,727,1672209,21738.66,19.6,NA,8,0,80522,223586,0,0
50c75566-231f-466c-8825-b88bb74302b7,b682144c-c87f-4909-8c38-bfa181da4f10,Charged Off,445720,Long Term,6870,2020935,19030.4,18.8,26,22,0,265696,708906,0,0
ef566144-556d-467d-82fa-a42cab1b5b8d,30b074f7-b710-4ea0-8570-e770e3da2325,Fully Paid,423720,Short Term,,,43382.7,19.7,NA,12,0,618545,1051688,0,0
fabf59cc-b161-450d-b9cf-5765ff099a56,6b1c22b7-4691-4dd8-9f8d-440d7149c420,Fully Paid,155320,Short Term,746,596201,7353.19,16.8,NA,14,0,181469,394966,0,0
ca49173a-7634-4f61-9836-a179a1d475da,cddf6ccd-02cf-4f3f-9d05-5296ec81642b,Fully Paid,530332,Short Term,746,1755695,13840.74,20.4,27,13,0,709023,1115466,0,0
d9cd9c8c-acea-4007-84df-af5407617196,10133ff9-5708-4eba-b060-d72a20df73aa,Fully Paid,121440,Short Term,750,1506396,17198.23,12.7,NA,14,0,114380,727650,0,0
d315c1e4-c717-4344-bfa2-763c1f0bffb4,a09c4a8a-05e5-41a2-8f06-aefc2c7547b8,Fully Paid,618772,Long Term,718,2099405,21343.84,26.4,13,24,0,654037,1753026,0,0
144adde2-ba43-4c65-a395-1b22eaf92b93,9a47c53e-cea8-48f7-9407-a07fcca4469f,Fully Paid,167486,Short Term,705,657324,6901.94,34.1,NA,11,2,109573,365640,2,0
e0883296-c38b-4e5b-a757-9ac5d0df8e36,fd5c946b-f8b5-44ae-94b1-306279c2a24d,Fully Paid,290334,Short Term,722,1937620,25834.87,21,NA,15,0,546364,784916,0,0
e4965cc4-10bf-4606-a59e-4e5c6af6464a,8580ad7d-aa01-4dae-b961-7c2d7924ff7a,Fully Paid,433752,Short Term,,,14516,22.5,80,11,0,144818,301598,0,0
e2314df5-a0bd-4d28-84d3-0a2fbc43505b,8be2a084-2096-4c0a-993d-b8dc2abc97ab,Fully Paid,33594,Short Term,,,39770.04,14.4,18,12,0,251389,642576,0,0
82756c4b-ae7c-4177-b55b-a5390c519a88,e7c8d4f5-74b5-4d45-8f5d-413821d0a00a,Fully Paid,76186,Short Term,,,19959.88,30.5,17,14,0,38760,975810,0,0
fbd8c125-09b9-4dca-886c-8f6c259ef2ee,cf681972-bb6e-44bc-bf0a-6f99310286c1,Charged Off,79574,Short Term,738,1336251,3685.81,9.5,NA,4,0,43928,238788,0,0
8b246ee2-b53d-47cf-8f00-4f262bd91799,91775ff7-ea8a-48f3-a17d-8083064d5237,Fully Paid,353298,Short Term,745,1373054,21053.52,22.5,40,14,0,101080,264770,0,0
f25c97fb-63cf-4c64-9d42-e73759f92766,f0857de0-37bc-45a5-8a0f-368535c5f466,Fully Paid,460438,Short Term,727,1476965,30893.05,30.2,5,15,0,145046,420926,0,0
eadcc261-cd56-4625-a7f7-1add6769ef8a,f7c82b12-4269-45d8-85b8-707ad79f08ad,Charged Off,248776,Long Term,6680,1534592,4271.39,16.9,16,4,0,108851,140844,0,0
1bf8957f-c6d3-4582-8c5a-f2c25de7bc9e,c8dec29b-b30c-43fa-b745-c63f40413e1c,Fully Paid,230824,Long Term,725,2213576,13613.5,22.7,61,12,0,67830,224422,0,0
e6d3ca53-275f-4091-9e62-22d1668b4504,699bc524-6001-4c59-ba56-95265cc2a469,Charged Off,225126,Short Term,708,699941,13123.87,15,11,9,0,67488,87802,0,0
87e8d752-154c-47a6-a8c4-69057e82efd4,23f5aa13-8326-45b7-8979-8489b2c9e273,Fully Paid,188430,Short Term,,,23506.04,30.5,45,14,0,518662,645062,0,0
b10c468a-1a91-4ffd-87cc-a81ebafa9a5c,cd26a93a-8edb-40c5-a734-b8d86b6a14ee,Fully Paid,99999999,Short Term,718,1469555,14450.64,20,NA,11,1,30761,113454,1,0
150f2e39-6ca5-4c1a-9d39-394094462bed,9f85ec27-4415-4751-ac35-9cf70fcf10e3,Charged Off,538186,Long Term,682,1510595,29834.37,17,45,17,0,707959,1337248,0,0
0a575c08-b977-4be8-9a77-92ff9a97f771,d8655199-43da-4361-a65e-a8338d70d3c6,Charged Off,430584,Short Term,,,11078.52,13.8,37,11,0,450661,794266,0,0
2290beb1-2ca4-49f2-9038-4f65d97ca113,2990d94b-677a-480a-9f03-e0fc27f0dd85,Fully Paid,151756,Short Term,687,580393,9093.02,14.1,NA,8,0,211128,307912,0,0
a92e5857-c8a6-4a4d-945c-e74df99a9d90,f4ecd450-b6d3-4c83-92cf-70a018b4ba4b,Fully Paid,598686,Long Term,719,1449662,22107.26,20,5,13,0,485849,1127368,0,0
aa73a52a-8b46-484e-bec6-45820be75b1d,6ed8cbe3-8ba8-4650-8be5-b991dceed7ad,Fully Paid,99999999,Short Term,684,1123812,13111.14,21.8,NA,15,0,538802,854590,0,0
188614ac-f5ba-416a-951e-9820896d8fa8,2aec9f50-4faa-4b75-b2b5-c1bc28992a16,Charged Off,311762,Long Term,,,33021.05,29.1,76,8,0,186979,300696,0,0
5faaae39-5631-454b-996d-b7c9b89dc537,72c47533-621a-4986-b767-4dffff01d0db,Fully Paid,99999999,Short Term,655,1263652,25378.49,20.2,22,4,0,136306,195822,0,0
80444c9a-7138-4783-b3ff-791af3beb751,0f5acb82-bec9-486c-b2f2-59d50b23234c,Charged Off,615384,Short Term,702,4080915,25777.68,22.5,NA,9,0,195149,257048,0,0
7560b3e1-1851-4969-9c26-339103b340f3,2d80a582-f135-4ef8-b4fc-ac4a8f048bc6,Charged Off,267454,Short Term,733,1732401,27718.34,14.9,36,14,0,506559,657536,0,0
c37746b4-68dd-4d1b-8c6c-7b3c159875ac,0c4f0239-4553-46d6-9141-2c15aa910d7d,Fully Paid,32516,Short Term,747,205523,2545.24,39.5,NA,3,0,0,0,0,0
d7018f6a-ee4e-4523-9bbe-d1e2e9b25110,14e95ce5-b47d-4435-88f6-76e277261d7c,Fully Paid,331298,Long Term,719,856102,22829.45,18.6,45,7,0,83733,220858,0,0
3021285b-49a7-46d8-b9f5-07c030521e7b,e18fb206-ee97-494e-bf87-aef13caa16b6,Charged Off,464552,Long Term,702,2674630,10988.27,18,3,11,0,116869,545622,0,0
f63f08d6-c455-4192-a1ed-a647109d3ba0,ee236a33-c23e-449d-afe1-1697901ddd86,Fully Paid,99999999,Short Term,747,2234856,30077.38,28.7,NA,11,0,679573,1145364,0,0
61d70520-fec2-4069-ad96-458408818623,cad33bf9-97ea-4f44-ab15-591875621691,Fully Paid,346962,Long Term,,,34085.43,16.9,70,16,0,416195,890802,0,0
3ce64945-26f3-4058-8a35-3ad6a45303ca,d4776d3c-0dc9-49ee-9a91-d0f37d5ce8eb,Fully Paid,482152,Short Term,739,1608863,13541.3,11.9,14,11,0,86545,326392,0,0
a189c5fa-3a6a-41e1-8ddc-66e823aff17c,1a4dd2c5-d152-4019-9127-6fffa308c843,Fully Paid,279972,Short Term,723,842688,10674.01,15.6,53,6,2,113658,365596,0,1
9d01f647-f6d0-4c00-a239-5138575d14fe,24b7e099-ad05-45d9-ae25-aace9c0f2163,Charged Off,484814,Long Term,602,1190901,18756.61,28.4,NA,7,0,232085,566962,0,0
6a8f868c-3674-46be-bacd-70eb5e0f4aab,7ac97f50-890d-4606-8de7-7dd187c87215,Fully Paid,431200,Short Term,737,1675800,20249.25,29.6,10,10,0,241794,848430,0,0
0fc8e120-72df-4106-b1a2-a17889ebe28b,8a426c60-77bd-4e3f-94d4-d0987f28d3b7,Fully Paid,183128,Short Term,739,941355,2729.92,29.3,NA,6,2,93138,298738,2,0
1bfca6b0-fc3c-4942-85be-2a82086807ae,4f8f333c-5c39-4da0-8a78-82ff9b1a12a1,Charged Off,378708,Long Term,621,964820,17206.02,19.7,2,11,0,167067,332948,0,0
719bf5a4-5bcf-41bd-8000-fb2b61b9fc88,6c5caaf8-3f39-4149-85b9-861c44c28aa2,Fully Paid,201080,Short Term,,,7958.91,10.3,NA,12,0,232579,352946,0,0
2c479b53-57db-4d5c-9496-0a94402d78f3,80d4d56d-0484-4842-8da2-89b1a3fc1f1f,Fully Paid,198792,Short Term,708,2289120,28804.76,14,12,15,0,5149,99396,0,0
1e6ba22a-bcb1-4a5b-a7ac-ea4081b720ed,79d82fe6-0fe9-4f0a-adc5-2ccb65d7ff93,Fully Paid,386452,Long Term,705,1001281,21026.73,11.6,NA,12,0,147402,294294,0,0
54417e35-2e25-4aea-b83a-d52a060b1398,6201f781-d2a6-4bbf-8f5b-afa83c412559,Fully Paid,99999999,Short Term,715,930905,26143.05,20.8,76,16,1,265772,575212,1,0
1279318a-0fc0-44ce-b6e9-b374f9f53c55,eced9f3e-2a49-4bb2-a6c6-21084119ea1b,Fully Paid,153252,Short Term,,,20799.68,26.6,26,14,0,100472,938278,0,0
bea73feb-70f1-404b-9a8e-8f46e3fc28cc,88f53732-5fba-42c2-8b87-9b4a33491b4c,Fully Paid,668184,Long Term,643,1538848,20005.1,11.2,NA,8,0,342114,656920,0,0
b1f2f5af-0fd4-48fa-b175-5a5d7ee85f16,c7be976b-71a9-43af-94eb-4ad231f2ea00,Fully Paid,512578,Short Term,749,1439497,25874.77,17.1,NA,9,0,253726,644292,0,0
95a823ab-1403-45e8-83dd-3f8a9c80e195,db41664e-8f5d-4e0f-86c3-b4be32310228,Fully Paid,332222,Long Term,703,860738,22307.14,18,NA,11,0,275785,462792,0,0
41a715c0-2ccf-42d0-9205-9fc96951e0a8,ac3de878-3a9a-41c3-8cff-a21ab54622f3,Fully Paid,223432,Short Term,749,1061302,16096.42,25.2,NA,6,0,153957,730642,0,0
77dd492a-be28-46d2-9aec-9e83d3392d6d,7ea52423-38c2-4c77-99bb-6d0ec969d48e,Fully Paid,435776,Long Term,727,846792,12913.54,4.4,NA,8,0,15751,607904,0,0
0b781dd6-fe8e-4228-9692-a98d3587a83c,e81ab767-9d26-4d57-acab-56a7af257527,Fully Paid,404316,Long Term,663,1474324,28012.08,16.9,33,14,1,147611,540870,1,0
2c4d4ecc-7e45-4ac1-b9fb-7669e4aea213,f8cea054-5bb6-41ed-ac42-1c2c774b49a6,Charged Off,267256,Short Term,,,9733.32,23.3,NA,6,0,273087,394262,0,0
0a5f4932-7cc7-4d58-94dd-31e08ea3ad18,1b1bb51a-e271-4acc-957d-848203bc86d8,Fully Paid,517968,Short Term,747,4380165,46721.76,29.7,NA,11,0,343938,516538,0,0
bc7ee23a-bac9-49ae-9911-bbcec8edc84a,ea751826-1332-49f6-8910-3741a9c1ce02,Fully Paid,215468,Long Term,703,614080,7113.22,7.2,NA,3,0,59679,73282,0,0
55e7c73e-cd79-4904-b136-440311db5751,70b0ce21-58ef-459f-a98c-6225adf37224,Charged Off,511566,Long Term,7220,1122463,24039.56,11.9,NA,10,0,163058,443190,0,0
a4e608a6-955d-46d1-bdc8-5362d28b8580,9f24f8ee-8510-4faf-94cf-5504759dd942,Fully Paid,346324,Short Term,740,851846,17604.64,12.3,NA,19,0,227563,467170,0,0
f38a9de7-c7ee-47f8-835e-d9a5879cf0c8,cce68359-d40a-4ece-8ed8-7508dc234c7a,Charged Off,179454,Short Term,750,1259206,14375.78,21.6,NA,14,0,58045,960058,0,0
521e5ffa-2d80-4020-9481-e30e7e25fcef,6a00d595-cfea-4d75-9611-b5434f70f61e,Fully Paid,110660,Short Term,721,3153810,36794.45,32,6,12,0,77026,166100,0,0
404e6cb4-929e-4e42-b3cf-9d4270d8e5e9,d1d62dac-f620-4357-b655-1def574da532,Fully Paid,358336,Short Term,739,1160520,15763.73,14.5,NA,17,1,212553,486376,1,0
babd56be-c2ee-407a-a97b-c2de22427bdd,9541021f-bff2-4a04-856b-28b3ab330267,Charged Off,302632,Short Term,7490,1586899,11703.43,18.8,NA,11,0,202445,302478,0,0
749a488d-876c-4ca6-a7ab-dbe804e1078b,884a484d-83ba-4a65-b1d7-4c429d26a627,Fully Paid,358358,Long Term,720,1352230,20058.3,17,24,9,0,324805,555522,0,0
591298bf-b5fd-46ad-9caa-2df17a0d1586,1681d9ac-727e-4b4c-93c3-e4a0cc04af1e,Fully Paid,630784,Long Term,724,3696640,62534.89,25.5,NA,15,0,644290,1237170,0,0
